시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
김해시,계,30-34세,34002,35315,36374,36623,36640,35917,34682,33236,31947,30534,28512,26502,25243,23765,22374,22125,22394,22005,21915,22408,22407
김해시,계,35-39세,38385,36489,35674,35472,35302,35926,36760,37302,37439,37446,36753,35573,34238,33072,31767,29808,27840,26558,24944,23418,23066
김해시,계,40-44세,47816,48050,47078,44771,42145,39605,37391,36299,35988,35757,36355,37194,37753,37911,37976,37335,36207,34941,33850,32604,30668
김해시,계,45-49세,49720,47716,46625,46533,47583,48635,48927,47868,45501,42808,40209,37957,36869,36573,36372,37004,37881,38467,38650,38753,38147
김해시,계,50-54세,54434,55089,54476,53989,51804,49762,47750,46564,46537,47641,48706,49008,47969,45617,42938,40365,38142,37088,36819,36650,37313
김해시,계,55-59세,45241,46177,49438,50805,52419,53414,54100,53245,52688,50497,48527,46614,45506,45556,46704,47766,48076,47067,44763,42146,39641
김해시,계,60-64세,39139,41306,42077,42682,42808,43837,44538,47364,48483,49905,50749,51345,50494,49940,47819,45996,44223,43239,43375,44544,45570
김해시,계,65-69세,25218,27627,30315,32888,36111,37921,39882,40189,40506,40398,41195,41728,44318,45275,46573,47324,47870,47051,46534,44527,42873
김해시,계,70-74세,16710,17452,18371,20143,22254,24115,26359,28778,31139,34080,35663,37395,37570,37793,37608,38290,38741,41130,41978,43186,43870
김해시,계,75-79세,11179,11646,12383,13318,14443,15330,16067,16944,18609,20553,22253,24277,26442,28570,31212,32572,34091,34159,34336,34152,34759
김해시,계,80-84세,8647,9267,9356,9500,9108,9340,9789,10474,11302,12210,12982,13638,14397,15860,17510,18967,20674,22486,24315,26553,27641
김해시,계,85-89세,4600,4783,5079,5362,5665,6107,6586,6665,6764,6460,6695,7104,7641,8267,8865,9445,9965,10541,11681,12908,14001
김해시,계,90-94세,1521,1640,1787,1974,2102,2303,2432,2638,2799,2963,3218,3485,3520,3570,3379,3565,3854,4169,4521,4793,5138
김해시,계,95세이상,284,319,373,416,471,523,588,655,728,788,870,926,1011,1083,1155,1267,1370,1388,1418,1356,1473
밀양시,계,계,101804,101739,100756,100193,99756,99410,99144,98916,98702,98487,98267,98021,97751,97468,97145,96779,96405,96005,95557,95089,94586
밀양시,계,0 - 4세,1984,1817,1668,1563,1522,1517,1503,1515,1529,1542,1546,1544,1535,1528,1522,1513,1501,1481,1455,1427,1395
밀양시,계,5 - 9세,3006,2840,2591,2403,2142,1900,1737,1624,1526,1486,1480,1464,1473,1485,1503,1513,1517,1519,1520,1518,1512
밀양시,계,10 - 14세,3521,3383,3327,3282,3161,3068,2896,2691,2498,2228,1983,1816,1697,1593,1544,1529,1506,1512,1524,1548,1570
밀양시,계,15 - 19세,3553,3793,3681,3602,3644,3589,3495,3488,3457,3347,3258,3066,2848,2636,2347,2096,1931,1805,1691,1634,1606
밀양시,계,20-24세,4440,3941,3443,3183,3006,3006,3119,3020,2983,3051,3021,2978,2989,2948,2866,2785,2604,2437,2260,2020,1845
밀양시,계,25-29세,5046,4897,4735,4377,4013,3645,3332,3124,2957,2783,2762,2816,2712,2722,2781,2759,2744,2743,2714,2662,2586
밀양시,계,30-34세,4303,4546,4640,4703,4687,4567,4324,4161,3931,3724,3470,3237,3071,2903,2727,2692,2718,2631,2652,2697,2689
밀양시,계,35-39세,4816,4564,4397,4312,4264,4335,4454,4504,4533,4510,4409,4210,4084,3894,3734,3506,3288,3123,2946,2763,2719
밀양시,계,40-44세,5886,5924,5793,5505,5238,4921,4661,4509,4438,4398,4470,4587,4642,4677,4662,4578,4402,4286,4107,3963,3741
밀양시,계,45-49세,6389,6132,5938,6002,6179,6269,6277,6162,5867,5577,5242,4969,4810,4748,4713,4787,4910,4973,5015,5008,4928
밀양시,계,50-54세,7901,7946,7724,7517,7147,6878,6603,6423,6484,6663,6771,6800,6691,6379,6061,5697,5401,5228,5164,5139,5224
밀양시,계,55-59세,9360,9037,9006,8847,8767,8622,8656,8518,8334,7975,7686,7387,7186,7231,7414,7542,7588,7482,7148,6782,6372
밀양시,계,60-64세,11392,11365,11035,10748,10293,10199,9884,9937,9885,9880,9811,9881,9729,9523,9135,8804,8470,8240,8276,8475,8634
밀양시,계,65-69세,9803,10362,10977,11205,11683,11764,11856,11643,11378,10947,10867,10588,10709,10725,10762,10729,10816,10658,10434,10022,9663
밀양시,계,70-74세,7370,7642,7837,8499,9081,9531,10057,10745,11053,11601,11744,11876,11686,11434,11034,10967,10722,10887,10950,11019,11017
밀양시,계,75-79세,5146,5264,5503,5824,6349,6760,7043,7265,7898,8454,8904,9421,10077,10407,10958,11117,11271,11107,10884,10540,10497
밀양시,계,80-84세,4515,4681,4624,4547,4304,4211,4352,4598,4897,5348,5710,5973,6182,6753,7253,7675,8145,8729,9058,9581,9750
밀양시,계,85-89세,2504,2642,2753,2840,2902,3119,3272,3258,3220,3052,3029,3186,3386,3623,3943,4220,4439,4613,5071,5470,5817
밀양시,계,90-94세,719,801,889,1022,1144,1250,1324,1395,1450,1495,1638,1722,1711,1691,1593,1614,1736,1855,1994,2162,2324
밀양시,계,95세이상,150,162,195,212,230,259,299,336,384,426,466,500,533,568,593,656,696,696,694,659,697
거제시,계,계,237617,234783,234331,233425,232203,230707,228922,226883,224811,222681,220509,218325,216122,213898,211693,209546,207460,205443,203514,201656,199864
거제시,계,0 - 4세,7865,6481,5591,5012,4589,4443,4356,4296,4253,4261,4269,4270,4269,4262,4251,4239,4214,4170,4107,4033,3947
거제시,계,5 - 9세,14986,13640,12219,10563,8851,7365,6264,5484,4954,4564,4430,4354,4309,4291,4324,4345,4363,4374,4376,4372,4364
거제시,계,10 - 14세,15308,15285,15320,15215,14774,13898,12752,11495,9961,8391,7050,6067,5367,4887,4525,4407,4331,4295,4291,4338,4369
거제시,계,15 - 19세,11052,12333,12789,13246,13861,14273,14199,14171,14002,13562,12748,11712,10574,9165,7765,6606,5761,5158,4741,4426,4335
거제시,계,20-24세,9715,7997,7818,7811,7865,8162,8937,8865,9114,9452,9615,9480,9400,9230,8974,8390,7675,6920,6041,5273,4643
거제시,계,25-29세,10566,10040,9957,9557,8978,8264,7389,7194,6843,6564,6563,6900,6631,6823,6956,7024,6895,6884,6812,6650,6278
거제시,계,30-34세,12699,12164,11715,11328,11285,11123,10827,10487,10057,9539,8891,8157,7943,7449,7073,6972,7180,6893,7067,7146,7223
거제시,계,35-39세,20102,17749,15976,14629,13433,12884,12740,12484,12289,12333,12165,11846,11504,11099,10620,9983,9259,8987,8391,7935,7773
거제시,계,40-44세,24607,24841,24365,22974,21292,19347,17346,15792,14747,13827,13515,13539,13416,13320,13399,13226,12894,12538,12137,11676,11027
거제시,계,45-49세,23068,22310,22270,23029,23672,24218,24390,23792,22382,20764,18961,17180,15880,15054,14327,14172,14299,14255,14222,14332,14156
거제시,계,50-54세,22655,23739,24167,24083,23612,22865,22120,21900,22491,23012,23507,23658,23094,21759,20249,18578,16959,15838,15167,14582,14536
거제시,계,55-59세,18049,18314,19929,20788,21701,22629,23508,23593,23320,22733,21933,21206,20993,21528,22013,22509,22661,22121,20864,19459,17919
거제시,계,60-64세,17392,17965,17644,17695,17634,18048,18213,19599,20235,20979,21749,22481,22490,22195,21617,20849,20170,19966,20464,20917,21411
거제시,계,65-69세,11848,12999,14407,15453,16777,17170,17702,17313,17285,17123,17432,17532,18822,19384,20065,20766,21408,21366,21070,20517,19780
거제시,계,70-74세,7326,7840,8312,9345,10557,11600,12689,13950,14870,16081,16424,16921,16554,16524,16347,16618,16706,17922,18437,19074,19721
