시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
진안군,계,85-89세,933,933,989,996,1017,1082,1127,1069,1037,996,984,1000,1043,1131,1177,1181,1191,1249,1339,1422,1494
진안군,계,90-94세,249,302,343,407,445,490,485,517,526,541,585,609,574,558,534,543,565,595,648,668,671
진안군,계,95세이상,67,67,78,84,88,98,116,134,159,168,187,190,210,218,224,247,254,248,244,236,252
무주군,계,계,22429,22284,22165,22080,22024,22002,21985,22002,22001,21987,21965,21942,21917,21886,21849,21813,21779,21742,21706,21659,21612
무주군,계,0 - 4세,365,322,313,287,258,251,243,243,245,250,255,260,264,267,270,272,272,271,267,263,257
무주군,계,5 - 9세,630,550,482,430,392,357,330,319,292,266,259,249,251,253,258,262,267,271,274,277,279
무주군,계,10 - 14세,820,778,759,753,686,637,573,506,466,423,384,355,336,305,280,272,260,258,262,268,275
무주군,계,15 - 19세,760,882,877,830,842,827,799,785,775,715,671,612,553,514,463,419,385,363,330,304,295
무주군,계,20-24세,665,561,598,617,638,662,749,710,680,699,689,672,666,654,610,584,535,490,456,419,383
무주군,계,25-29세,753,670,649,637,612,597,529,558,546,532,528,562,508,509,530,515,511,506,502,477,467
무주군,계,30-34세,759,770,736,727,711,701,688,681,676,658,639,586,599,554,529,517,534,489,504,513,501
무주군,계,35-39세,847,769,740,702,704,690,704,711,735,736,741,727,718,706,685,665,618,622,569,546,528
무주군,계,40-44세,1119,1090,1060,990,925,874,806,781,755,766,761,786,798,823,827,829,814,801,785,761,739
무주군,계,45-49세,1491,1417,1303,1271,1233,1214,1207,1182,1122,1065,1007,932,904,880,893,893,927,945,974,982,980
무주군,계,50-54세,1796,1831,1748,1714,1640,1608,1539,1452,1440,1419,1419,1419,1398,1335,1270,1203,1125,1095,1072,1084,1087
무주군,계,55-59세,2053,1967,2101,2085,2082,2023,2062,2011,1988,1915,1871,1797,1709,1697,1684,1699,1708,1688,1624,1550,1474
무주군,계,60-64세,2495,2543,2468,2413,2315,2310,2242,2395,2406,2433,2406,2458,2407,2379,2294,2232,2145,2052,2040,2037,2065
무주군,계,65-69세,2040,2219,2312,2416,2645,2724,2773,2709,2652,2549,2540,2475,2625,2642,2681,2669,2727,2675,2641,2546,2475
무주군,계,70-74세,1658,1646,1767,1868,1957,2062,2242,2343,2449,2670,2744,2793,2732,2675,2575,2568,2514,2663,2682,2726,2726
무주군,계,75-79세,1437,1392,1371,1472,1502,1539,1540,1662,1763,1850,1953,2124,2220,2326,2534,2600,2644,2592,2541,2456,2454
무주군,계,80-84세,1545,1578,1483,1396,1321,1234,1200,1194,1286,1323,1359,1369,1474,1565,1646,1741,1892,1985,2086,2275,2335
무주군,계,85-89세,866,924,968,993,1029,1113,1139,1080,1020,974,929,924,924,1000,1026,1059,1073,1155,1235,1301,1382
무주군,계,90-94세,254,296,344,389,430,467,493,532,543,565,618,636,606,571,548,542,546,546,599,614,638
무주군,계,95세이상,76,79,86,90,102,112,127,148,162,179,192,206,225,231,246,272,282,275,263,260,272
장수군,계,계,20160,19846,19693,19484,19315,19188,19086,19003,18923,18845,18758,18682,18604,18528,18454,18390,18328,18266,18190,18116,18035
장수군,계,0 - 4세,388,368,339,306,288,272,263,258,256,259,262,263,264,267,268,268,269,266,261,255,251
장수군,계,5 - 9세,579,496,436,392,357,337,320,298,271,259,244,238,234,237,240,243,246,247,249,250,251
장수군,계,10 - 14세,764,731,704,695,620,571,498,441,394,356,332,311,290,265,253,240,235,233,235,239,242
장수군,계,15 - 19세,666,736,766,732,758,736,717,682,669,597,558,492,443,403,365,340,313,291,269,258,244
장수군,계,20-24세,599,435,462,519,529,556,609,599,584,605,579,569,544,535,483,463,414,389,355,323,303
장수군,계,25-29세,704,682,641,565,521,497,450,476,479,455,465,476,455,450,468,444,443,431,435,404,401
장수군,계,30-34세,657,585,576,579,587,575,580,543,519,504,482,447,456,432,403,407,408,389,389,403,384
장수군,계,35-39세,755,727,702,664,637,593,567,581,591,604,599,606,569,557,545,522,490,491,458,430,426
장수군,계,40-44세,1006,959,935,852,770,748,708,680,665,659,635,637,658,663,673,669,673,639,633,618,590
장수군,계,45-49세,1206,1137,1063,1077,1046,1027,1009,991,925,860,834,786,762,751,748,730,740,763,771,784,779
장수군,계,50-54세,1559,1546,1475,1398,1347,1283,1220,1159,1181,1161,1158,1148,1131,1066,1002,973,919,892,875,872,859
장수군,계,55-59세,1758,1745,1865,1780,1759,1751,1753,1703,1644,1596,1523,1457,1390,1407,1387,1396,1395,1384,1320,1251,1206
장수군,계,60-64세,2206,2205,2089,2001,1973,1963,1947,2080,2024,2035,2048,2062,2013,1947,1889,1806,1730,1657,1672,1662,1683
장수군,계,65-69세,1924,2014,2061,2184,2259,2279,2317,2234,2166,2142,2134,2119,2250,2208,2228,2247,2266,2219,2152,2090,2000
장수군,계,70-74세,1704,1704,1728,1823,1884,1923,2003,2071,2205,2295,2327,2369,2295,2228,2203,2195,2184,2310,2276,2304,2324
장수군,계,75-79세,1266,1270,1316,1416,1515,1579,1579,1611,1704,1771,1818,1903,1978,2114,2205,2242,2286,2220,2164,2141,2135
장수군,계,80-84세,1350,1396,1339,1233,1126,1052,1065,1118,1207,1288,1341,1345,1382,1474,1539,1594,1676,1751,1881,1965,2000
장수군,계,85-89세,798,788,839,868,883,959,985,942,871,801,762,783,832,892,949,991,995,1024,1105,1161,1217
장수군,계,90-94세,213,261,295,328,379,401,394,424,439,450,500,512,485,450,413,408,431,461,491,516,540
장수군,계,95세이상,58,61,62,72,77,86,102,112,129,148,157,159,173,182,193,212,215,209,199,190,200
임실군,계,계,25051,24818,24632,24295,24093,24014,24018,24098,24174,24244,24308,24376,24438,24504,24557,24615,24660,24707,24731,24763,24787
임실군,계,0 - 4세,611,589,549,512,471,460,458,462,461,466,465,461,456,450,446,446,444,439,434,422,414
임실군,계,5 - 9세,598,553,507,482,462,410,397,364,347,320,319,319,322,325,331,331,331,330,328,330,332
임실군,계,10 - 14세,745,698,641,578,550,544,487,465,438,413,366,360,325,312,286,288,284,289,294,301,301
임실군,계,15 - 19세,725,689,694,694,685,651,621,596,568,555,546,492,472,440,412,364,358,323,311,287,290
임실군,계,20-24세,1036,979,874,738,643,622,612,633,637,638,618,609,596,576,567,554,499,486,449,417,374
임실군,계,25-29세,946,944,977,937,899,835,800,739,695,642,636,624,629,619,622,615,615,603,596,591,570
임실군,계,30-34세,910,904,903,878,875,869,855,861,851,841,800,769,718,683,632,628,615,612,597,609,608
임실군,계,35-39세,901,874,842,823,787,794,811,813,822,838,835,826,828,813,802,761,731,687,651,601,595
임실군,계,40-44세,1101,1058,995,940,915,856,805,785,782,768,789,811,820,835,848,845,839,835,816,805,764
임실군,계,45-49세,1318,1209,1184,1144,1112,1115,1108,1066,1037,1004,947,896,874,869,858,878,898,916,936,954,951
임실군,계,50-54세,1818,1743,1684,1593,1491,1438,1365,1335,1318,1323,1342,1341,1304,1272,1225,1156,1094,1063,1055,1050,1076
임실군,계,55-59세,2199,2140,2214,2187,2156,2118,2120,2086,2022,1933,1872,1795,1743,1716,1726,1753,1753,1718,1675,1607,1517
임실군,계,60-64세,2698,2827,2756,2561,2454,2463,2439,2556,2589,2606,2614,2642,2608,2541,2442,2368,2272,2203,2170,2189,2226
임실군,계,65-69세,2227,2338,2453,2668,2856,2912,3002,2963,2808,2728,2752,2738,2856,2906,2936,2954,2993,2961,2890,2786,2698
임실군,계,70-74세,2133,1996,2055,2088,2189,2263,2410,2548,2771,2966,3036,3135,3105,2967,2894,2917,2905,3027,3081,3114,3147
임실군,계,75-79세,1752,1772,1786,1904,1994,1993,1909,1985,2048,2163,2249,2398,2540,2766,2961,3041,3140,3116,2990,2926,2948
임실군,계,80-84세,1859,1894,1803,1729,1609,1536,1566,1595,1715,1805,1817,1758,1835,1907,2023,2114,2256,2398,2616,2809,2890
임실군,계,85-89세,1055,1149,1188,1244,1278,1390,1425,1367,1321,1240,1204,1246,1272,1376,1450,1465,1433,1501,1576,1679,1767
임실군,계,90-94세,346,375,424,490,542,601,665,690,732,755,834,860,824,796,747,742,786,803,875,914,924
임실군,계,95세이상,73,87,103,105,125,144,163,189,212,240,267,296,311,335,349,395,414,397,391,372,395
순창군,계,계,25331,25507,25633,25573,25489,25396,25287,25166,25037,24926,24804,24682,24569,24449,24339,24222,24117,24016,23914,23799,23689
순창군,계,0 - 4세,524,497,454,393,358,361,355,352,354,358,363,365,369,373,376,379,379,376,370,362,352
순창군,계,5 - 9세,648,649,635,618,553,472,409,363,317,293,295,286,288,291,298,305,310,315,318,320,319
순창군,계,10 - 14세,947,907,889,860,841,808,769,717,675,593,513,455,411,364,341,338,330,329,332,340,347
순창군,계,15 - 19세,993,1091,1114,1107,1093,1074,1041,1018,980,954,912,865,804,755,665,583,527,479,435,414,409
순창군,계,20-24세,776,747,844,856,854,892,930,911,911,909,898,871,860,833,823,786,744,692,645,565,510
순창군,계,25-29세,837,864,847,794,790,735,697,708,680,660,668,673,644,649,646,646,634,629,616,614,579
순창군,계,30-34세,797,833,829,819,807,801,795,762,747,746,698,671,665,619,589,581,575,557,563,561,565
순창군,계,35-39세,976,918,881,835,801,779,774,787,796,803,805,799,773,764,754,709,679,657,609,581,570
순창군,계,40-44세,1259,1291,1225,1168,1107,1049,943,906,868,846,842,855,870,884,893,893,883,860,852,837,792
순창군,계,45-49세,1632,1534,1507,1479,1481,1475,1494,1423,1357,1283,1207,1104,1072,1043,1028,1035,1054,1077,1092,1105,1106
순창군,계,50-54세,2006,2026,1990,2001,1909,1844,1759,1698,1667,1675,1677,1695,1631,1569,1488,1407,1304,1273,1250,1240,1255
순창군,계,55-59세,2130,2123,2240,2254,2297,2283,2310,2280,2277,2180,2110,2016,1944,1910,1924,1937,1965,1912,1846,1750,1657
순창군,계,60-64세,2694,2716,2681,2492,2385,2416,2402,2522,2550,2604,2606,2646,2618,2601,2496,2418,2318,2243,2218,2242,2262
순창군,계,65-69세,2163,2347,2450,2652,2839,2894,2922,2876,2684,2583,2609,2589,2709,2750,2804,2811,2851,2823,2800,2689,2608
순창군,계,70-74세,1872,1815,1840,1970,2094,2229,2394,2488,2675,2839,2889,2919,2880,2709,2622,2645,2625,2743,2785,2841,2850
순창군,계,75-79세,1833,1769,1824,1876,1901,1796,1756,1783,1909,2028,2149,2309,2412,2592,2754,2806,2841,2804,2655,2585,2613
순창군,계,80-84세,1852,1897,1777,1672,1566,1522,1494,1549,1590,1610,1537,1512,1543,1660,1771,1878,2015,2115,2288,2433,2480
순창군,계,85-89세,986,1073,1150,1190,1201,1307,1330,1251,1178,1104,1092,1086,1129,1158,1169,1131,1132,1164,1266,1353,1441
순창군,계,90-94세,328,323,368,438,503,532,579,619,640,651,713,726,688,648,612,615,620,651,666,671,662
순창군,계,95세이상,78,87,88,99,109,127,134,153,182,207,221,240,259,277,286,319,331,317,308,296,312
고창군,계,계,51116,50420,50150,49824,49511,49206,48916,48619,48331,48051,47790,47538,47292,47043,46805,46578,46364,46153,45963,45762,45578
고창군,계,0 - 4세,927,850,747,693,649,633,618,615,619,623,627,629,627,626,624,620,616,609,600,589,578
고창군,계,5 - 9세,1408,1285,1178,1066,982,891,827,743,691,649,633,618,618,624,634,645,652,655,656,654,651
고창군,계,10 - 14세,1784,1714,1714,1706,1557,1440,1337,1254,1164,1080,983,914,828,776,727,706,688,689,699,716,730
고창군,계,15 - 19세,2102,2276,2148,1988,2012,2034,1999,1968,1925,1780,1680,1573,1471,1353,1243,1130,1051,963,910,855,832
고창군,계,20-24세,1644,1239,1394,1487,1495,1503,1575,1439,1384,1448,1458,1421,1397,1368,1269,1224,1140,1072,990,912,836
고창군,계,25-29세,1854,1737,1604,1478,1389,1297,1144,1255,1213,1149,1127,1160,1059,1070,1111,1099,1078,1070,1053,997,979
고창군,계,30-34세,1817,1827,1840,1776,1764,1694,1638,1498,1455,1395,1321,1211,1270,1158,1107,1080,1098,1013,1045,1065,1054
고창군,계,35-39세,2021,1944,1882,1846,1763,1752,1760,1780,1743,1761,1714,1677,1573,1555,1495,1429,1329,1356,1222,1174,1141
고창군,계,40-44세,2497,2448,2417,2284,2174,2040,1941,1878,1869,1819,1839,1869,1902,1884,1917,1877,1846,1756,1746,1683,1614
고창군,계,45-49세,3079,2861,2731,2664,2672,2672,2636,2589,2462,2353,2219,2115,2050,2042,2002,2035,2077,2117,2112,2154,2121
고창군,계,50-54세,3927,3956,3744,3682,3466,3307,3129,3004,2951,2972,2984,2964,2923,2791,2667,2515,2397,2326,2314,2284,2328
고창군,계,55-59세,4414,4216,4359,4267,4225,4193,4243,4068,4028,3822,3674,3504,3379,3331,3366,3395,3391,3354,3216,3080,2909
고창군,계,60-64세,5317,5355,5118,4979,4772,4780,4596,4781,4721,4715,4718,4789,4627,4584,4371,4212,4035,3901,3861,3907,3960
고창군,계,65-69세,4396,4720,5061,5244,5571,5544,5611,5406,5277,5081,5089,4923,5122,5085,5106,5133,5212,5062,5015,4792,4623
고창군,계,70-74세,4021,3883,3959,4065,4254,4512,4860,5183,5351,5669,5662,5740,5560,5448,5261,5267,5112,5319,5303,5341,5386
고창군,계,75-79세,3623,3528,3587,3838,3983,3914,3832,3907,4014,4206,4451,4781,5107,5289,5614,5627,5720,5563,5463,5291,5297
고창군,계,80-84세,3537,3666,3518,3428,3293,3171,3135,3195,3400,3506,3460,3403,3489,3623,3823,4064,4370,4674,4869,5184,5212
고창군,계,85-89세,1918,2026,2184,2234,2261,2536,2651,2550,2476,2369,2313,2319,2382,2547,2617,2602,2577,2658,2799,2980,3187
고창군,계,90-94세,678,712,773,875,977,1019,1082,1178,1213,1236,1404,1463,1400,1356,1298,1296,1328,1365,1470,1503,1504
고창군,계,95세이상,152,177,192,224,252,274,302,328,375,418,434,465,508,533,553,622,647,631,620,601,636
부안군,계,계,47570,47079,46374,45805,45344,44961,44646,44386,44124,43876,43645,43420,43192,42966,42753,42535,42329,42125,41924,41722,41497
부안군,계,0 - 4세,865,793,712,654,590,569,561,560,566,574,582,586,591,594,598,599,597,591,586,577,564
부안군,계,5 - 9세,1330,1205,1084,970,912,803,729,667,615,564,550,545,546,556,566,577,584,592,594,598,599
부안군,계,10 - 14세,1561,1568,1534,1516,1405,1329,1216,1118,1001,932,821,754,694,645,595,583,576,577,590,602,615
부안군,계,15 - 19세,1582,1689,1659,1571,1563,1574,1561,1537,1523,1425,1355,1244,1156,1041,972,858,796,737,694,647,636
부안군,계,20-24세,1610,1328,1351,1393,1409,1394,1447,1374,1330,1354,1368,1356,1331,1314,1231,1187,1094,1027,934,880,789
부안군,계,25-29세,1792,1704,1549,1424,1363,1290,1195,1216,1198,1147,1111,1134,1064,1060,1086,1087,1076,1056,1051,1001,979
부안군,계,30-34세,1711,1739,1741,1695,1599,1556,1498,1448,1408,1387,1321,1244,1237,1165,1097,1063,1080,1022,1035,1052,1055
부안군,계,35-39세,1971,1850,1721,1663,1667,1646,1650,1659,1661,1623,1624,1581,1546,1510,1487,1411,1338,1314,1225,1155,1119
부안군,계,40-44세,2468,2400,2312,2180,2054,1922,1823,1721,1685,1693,1684,1708,1732,1745,1728,1734,1690,1658,1623,1599,1518
부안군,계,45-49세,3017,2916,2721,2627,2539,2555,2479,2461,2350,2239,2110,2009,1912,1891,1902,1901,1941,1974,1994,1989,2000
부안군,계,50-54세,3746,3682,3557,3445,3314,3144,3026,2871,2819,2777,2823,2770,2758,2635,2515,2371,2254,2160,2147,2159,2166
부안군,계,55-59세,4204,4070,4085,4055,4006,3965,3957,3877,3792,3671,3506,3391,3230,3189,3168,3226,3187,3176,3041,2906,2747
부안군,계,60-64세,5071,5058,4856,4632,4448,4426,4310,4390,4416,4407,4411,4431,4357,4272,4134,3957,3831,3664,3627,3623,3695
부안군,계,65-69세,4228,4543,4802,4902,5123,5138,5150,5020,4839,4691,4686,4591,4694,4739,4753,4782,4813,4743,4653,4504,4314
부안군,계,70-74세,3868,3781,3810,3930,4015,4118,4454,4747,4874,5123,5162,5194,5085,4921,4785,4786,4704,4820,4883,4913,4949
부안군,계,75-79세,3355,3241,3308,3458,3656,3586,3527,3569,3702,3806,3930,4254,4536,4681,4940,4993,5042,4956,4812,4685,4694
부안군,계,80-84세,2921,3075,2913,2857,2763,2800,2721,2801,2949,3117,3076,3037,3089,3235,3347,3478,3772,4029,4182,4425,4477
부안군,계,85-89세,1680,1769,1900,1957,1922,2058,2176,2074,2046,1971,2028,1995,2056,2181,2302,2296,2276,2325,2466,2578,2697
부안군,계,90-94세,508,561,635,729,833,892,939,1021,1052,1038,1131,1207,1149,1140,1089,1139,1139,1180,1260,1327,1338
부안군,계,95세이상,82,107,124,147,163,196,227,255,298,337,366,389,429,452,458,507,539,524,527,502,546
