시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
동두천시,계,60-64세,8144,8180,8019,7923,7788,7797,7756,8079,8232,8428,8613,8768,8610,8449,8127,7814,7470,7243,7271,7363,7559
동두천시,계,65-69세,6046,6534,6980,7321,7752,7986,8118,8079,8021,7906,7931,7899,8230,8398,8611,8818,8986,8854,8710,8396,8084
동두천시,계,70-74세,4504,4484,4643,5100,5524,5936,6437,6935,7317,7793,8065,8228,8221,8174,8062,8091,8066,8405,8592,8823,9050
동두천시,계,75-79세,4030,4036,4117,4170,4310,4219,4304,4502,4966,5399,5818,6316,6806,7194,7676,7950,8134,8147,8111,8011,8044
동두천시,계,80-84세,3462,3590,3511,3477,3285,3355,3431,3551,3635,3769,3745,3868,4070,4505,4914,5307,5764,6218,6600,7066,7331
동두천시,계,85-89세,1689,1758,1886,1971,2110,2277,2385,2366,2356,2247,2345,2433,2538,2614,2713,2738,2863,3038,3381,3696,4004
동두천시,계,90-94세,562,563,603,660,723,801,850,914,961,1034,1124,1183,1179,1181,1137,1220,1284,1347,1397,1452,1486
동두천시,계,95세이상,177,187,190,200,200,209,224,241,261,284,310,331,357,379,409,447,475,482,488,481,521
안산시,계,계,715084,708095,698926,688879,680436,673399,668538,664822,661413,658265,655318,652550,649920,647374,644863,642344,639726,636950,634020,630901,627581
안산시,계,0 - 4세,19608,17470,15624,14318,13378,12988,12821,12951,13277,13652,13963,14227,14442,14609,14741,14841,14868,14791,14643,14434,14176
안산시,계,5 - 9세,25529,23692,21938,19761,17714,15855,14470,13262,12387,11739,11508,11406,11547,11868,12224,12524,12780,12993,13163,13297,13396
안산시,계,10 - 14세,29102,27666,26668,25892,24605,23189,21753,20420,18620,16892,15288,14076,12985,12192,11600,11385,11286,11429,11742,12099,12406
안산시,계,15 - 19세,32482,32203,30867,29850,29790,29208,28065,27320,26788,25719,24481,23151,21886,20153,18457,16869,15680,14598,13806,13201,12970
안산시,계,20-24세,50294,46952,43896,40544,37446,36112,35913,35144,34776,35184,34974,34139,33592,33245,32335,31171,29810,28453,26604,24736,23003
안산시,계,25-29세,59569,57693,55283,53429,51474,48935,46327,44304,41668,39154,38236,38222,37594,37394,37901,37843,37246,36881,36664,35878,34747
안산시,계,30-34세,52997,54562,54395,53628,53179,51717,50358,49173,48335,47133,45184,42916,41130,38732,36500,35752,35770,35226,35113,35641,35664
안산시,계,35-39세,49446,47867,46459,46022,45447,45849,46694,47148,47271,47537,46702,45753,44791,44066,42982,41196,39117,37494,35263,33224,32555
안산시,계,40-44세,54437,53734,52246,49290,46826,44483,42678,41888,42007,41898,42707,43738,44327,44616,45011,44319,43524,42649,41974,40951,39251
안산시,계,45-49세,60237,56552,53794,52909,52421,52678,52351,51358,49042,47024,44927,43197,42452,42608,42567,43475,44601,45310,45727,46220,45610
안산시,계,50-54세,72893,72092,69264,66020,62150,58864,55967,53675,53377,53425,54154,54131,53321,51113,49102,46945,45170,44422,44600,44617,45627
안산시,계,55-59세,67412,66630,69317,69121,69550,69282,69031,66614,64151,60930,58151,55614,53606,53557,53883,54857,55006,54316,52153,50126,47924
안산시,계,60-64세,56680,60178,61319,62040,61771,62279,61507,64142,64280,65119,65267,65318,63255,61183,58304,55829,53580,51836,52006,52542,53680
안산시,계,65-69세,32564,36467,40699,44602,49030,51496,54544,55226,55917,55672,56233,55613,58255,58469,59480,59818,60053,58291,56559,53999,51822
안산시,계,70-74세,19067,20321,21664,24237,27131,29839,33190,36920,40480,44530,46743,49507,50026,50650,50394,50946,50463,53072,53334,54448,54905
안산시,계,75-79세,13546,13896,14576,15558,16394,17351,18475,19747,22191,24860,27350,30352,33675,36851,40459,42384,44854,45233,45815,45593,46125
안산시,계,80-84세,10611,11128,11233,11383,11173,11525,11904,12582,13496,14236,15127,16111,17208,19360,21650,23795,26339,29140,31875,34945,36525
안산시,계,85-89세,6030,6248,6683,6922,7238,7673,8130,8259,8405,8282,8638,9004,9555,10266,10788,11497,12260,13098,14792,16508,18140
안산시,계,90-94세,2044,2183,2392,2678,2986,3256,3452,3694,3825,4033,4318,4614,4697,4780,4704,4969,5249,5596,6025,6288,6738
안산시,계,95세이상,536,561,609,675,733,820,908,995,1120,1246,1367,1461,1576,1662,1781,1929,2070,2122,2162,2154,2317
고양시,계,계,1046258,1048186,1046764,1049446,1052470,1055871,1061385,1067228,1072639,1077598,1082097,1086171,1089744,1092842,1095467,1097633,1099241,1100220,1100637,1100478,1099751
고양시,계,0 - 4세,30839,28974,26862,25254,24109,23223,23161,23824,24965,26259,27441,28468,29327,30024,30570,30989,31220,31202,30986,30606,30097
고양시,계,5 - 9세,43771,41750,39456,36532,33505,31424,29569,27845,26322,25226,24415,24376,25007,26121,27393,28551,29554,30392,31075,31613,32024
고양시,계,10 - 14세,48415,47753,46814,46598,45690,43995,41999,40107,37283,34298,32176,30215,28406,26811,25664,24841,24800,25416,26500,27743,28880
고양시,계,15 - 19세,46097,47576,46964,47027,47844,48083,47357,46878,46839,46054,44433,42435,40457,37559,34541,32356,30338,28505,26891,25730,24916
고양시,계,20-24세,58630,53729,51106,48711,46459,46272,47899,47428,47552,48440,48784,48137,47742,47770,46997,45339,43296,41230,38304,35285,33032
고양시,계,25-29세,73664,70934,68710,66731,64599,61561,58082,56127,53560,50946,50350,51308,50423,50487,51320,51692,51110,50769,50804,49962,48232
고양시,계,30-34세,69407,72601,74836,76809,77823,77023,75737,74450,73023,71346,68507,64953,62715,59542,56300,55177,55630,54532,54587,55407,55824
고양시,계,35-39세,70597,68906,68347,69717,71508,74687,78455,81014,83124,84338,83810,82491,81098,79565,77835,74775,70976,68378,64701,61026,59600
고양시,계,40-44세,82168,82877,81718,78908,76532,73603,71714,71917,73287,75012,78140,81671,83984,85910,87020,86449,85116,83671,82100,80364,77176
고양시,계,45-49세,88669,84304,80479,80339,81472,83288,84551,84470,81966,79625,76607,74434,74269,75307,76730,79610,82940,85120,86957,88023,87447
고양시,계,50-54세,102999,104004,101570,98168,93027,88290,84609,81852,82337,84011,86237,87600,87393,84660,82015,78716,76307,75917,76751,77995,80727
고양시,계,55-59세,90960,90337,94037,95785,98545,100881,102011,100299,97425,92834,88598,85229,82674,83332,85140,87457,88813,88504,85629,82807,79359
고양시,계,60-64세,81804,86240,87269,87898,86956,87877,87348,91311,93190,96033,98459,99615,98049,95433,91160,87238,84139,81786,82594,84499,86851
고양시,계,65-69세,53414,58813,64640,69616,75698,78824,82825,83670,84283,83392,84320,83819,87702,89482,92238,94595,95733,94325,91965,88009,84408
고양시,계,70-74세,33708,35029,36887,41208,46575,51285,56348,61894,66620,72358,75230,78862,79411,79852,78891,79718,79250,83032,84729,87399,89665
고양시,계,75-79세,28333,28940,29745,30903,31614,32090,33537,35557,39771,44852,49253,53928,59028,63373,68670,71264,74585,74963,75324,74383,75138
고양시,계,80-84세,23863,24942,25061,25153,24633,25339,26061,27084,28382,29206,29924,31372,33241,37123,41664,45604,49786,54363,58353,63175,65517
고양시,계,85-89세,13276,14290,15362,16268,17087,18293,19420,19749,19985,19697,20482,21244,22188,23355,24052,24847,26185,27796,31106,34797,38014
고양시,계,90-94세,4592,5031,5564,6278,7080,7885,8526,9285,9908,10489,11366,12150,12384,12549,12353,13012,13659,14354,15191,15610,16299
고양시,계,95세이상,1052,1156,1337,1543,1714,1948,2176,2467,2817,3182,3565,3864,4246,4587,4914,5403,5804,5965,6090,6045,6545
과천시,계,계,74059,75506,81010,86084,90227,93575,96461,98725,100756,102594,104218,105655,106895,107978,108906,109673,110294,110762,111098,111316,111446
과천시,계,0 - 4세,3095,3185,3755,3910,3786,3634,3499,3447,3547,3691,3828,3949,4053,4139,4207,4263,4294,4295,4276,4235,4177
과천시,계,5 - 9세,3888,4121,4849,5454,5857,5991,5970,5668,5275,4829,4529,4363,4367,4511,4698,4873,5026,5156,5258,5341,5407
과천시,계,10 - 14세,3685,3852,4188,4588,5060,5498,5877,6153,6292,6310,6184,6019,5683,5298,4890,4637,4512,4546,4714,4912,5096
과천시,계,15 - 19세,3169,3346,3551,3759,4009,4274,4394,4683,4952,5286,5552,5738,5841,5837,5734,5541,5347,5015,4671,4325,4141
과천시,계,20-24세,4049,3749,3733,3726,3696,3681,3884,3996,4123,4303,4486,4521,4714,4867,5066,5166,5192,5161,5041,4857,4624
과천시,계,25-29세,4815,4645,4656,4672,4609,4557,4457,4372,4275,4134,4057,4197,4210,4266,4388,4505,4491,4613,4683,4782,4763
과천시,계,30-34세,5324,5400,6010,6386,6618,6644,6539,6423,6323,6198,6051,5812,5611,5379,5096,4944,5015,4954,4972,5065,5151
과천시,계,35-39세,5701,5759,6649,7444,8015,8353,8672,8719,8760,8794,8708,8534,8399,8263,8092,7843,7485,7191,6838,6433,6228
과천시,계,40-44세,5810,6232,7028,7595,8045,8378,8604,8731,8945,9115,9265,9535,9648,9749,9819,9744,9564,9414,9254,9061,8752
과천시,계,45-49세,5496,5451,5585,6058,6624,7282,7843,8309,8434,8515,8546,8548,8579,8742,8875,9046,9338,9466,9582,9660,9586
과천시,계,50-54세,6654,6694,6600,6599,6493,6384,6355,6453,6789,7227,7745,8145,8448,8415,8368,8275,8179,8158,8285,8390,8566
과천시,계,55-59세,6139,6071,6399,6549,6818,7139,7349,7375,7378,7229,7060,6960,6960,7199,7550,7975,8273,8469,8337,8210,8038
과천시,계,60-64세,5735,5917,6054,6247,6275,6402,6466,6861,7052,7347,7663,7823,7784,7724,7509,7290,7144,7086,7268,7568,7927
과천시,계,65-69세,3882,4186,4599,5074,5604,5870,6236,6345,6471,6446,6536,6558,6904,7052,7306,7564,7676,7611,7519,7277,7044
과천시,계,70-74세,2344,2491,2711,3066,3481,3890,4281,4708,5111,5569,5781,6075,6115,6178,6110,6167,6166,6476,6596,6818,7038
과천시,계,75-79세,1789,1776,1870,2003,2147,2281,2495,2707,3016,3384,3732,4062,4440,4791,5190,5355,5609,5621,5657,5570,5616
과천시,계,80-84세,1340,1424,1453,1510,1518,1622,1670,1800,1915,2035,2151,2325,2496,2770,3092,3385,3665,3996,4302,4648,4786
과천시,계,85-89세,766,823,873,927,992,1059,1163,1208,1263,1275,1363,1411,1517,1611,1703,1799,1935,2068,2292,2553,2787
과천시,계,90-94세,300,294,353,407,461,499,558,592,635,684,739,813,836,872,874,930,973,1046,1117,1174,1241
과천시,계,95세이상,78,90,94,110,119,137,149,175,200,223,242,267,290,315,339,371,410,420,436,437,478
구리시,계,계,185031,183636,182172,179919,177955,176269,175090,174141,173284,172506,171790,171113,170463,169826,169178,168535,167851,167130,166370,165567,164700
구리시,계,0 - 4세,5294,4814,4389,4055,3804,3653,3609,3667,3820,4003,4176,4327,4451,4547,4616,4670,4697,4688,4647,4587,4509
구리시,계,5 - 9세,7824,7226,6691,5960,5274,4752,4346,4009,3749,3545,3431,3405,3471,3620,3792,3954,4093,4204,4293,4361,4414
구리시,계,10 - 14세,8184,8184,7971,7779,7482,7071,6498,6077,5479,4912,4474,4121,3814,3580,3392,3288,3268,3337,3482,3646,3799
구리시,계,15 - 19세,7879,8035,7926,7819,7794,7661,7589,7439,7335,7121,6773,6269,5902,5342,4823,4416,4080,3787,3561,3378,3276
구리시,계,20-24세,10524,9401,8764,8185,7688,7650,7770,7668,7638,7697,7655,7622,7489,7426,7239,6918,6461,6124,5588,5097,4696
구리시,계,25-29세,13202,12772,12352,11794,11238,10478,9716,9229,8750,8277,8212,8269,8144,8130,8225,8236,8211,8085,8053,7883,7570
구리시,계,30-34세,11887,12211,12689,12945,13181,12893,12709,12363,12011,11648,11055,10422,10000,9496,8959,8821,8827,8693,8685,8804,8840
구리시,계,35-39세,12326,11777,11288,11266,11207,11726,12108,12544,12823,13090,12899,12779,12477,12204,11911,11367,10774,10350,9805,9228,9057
구리시,계,40-44세,15007,15016,14699,13816,12887,11954,11375,10979,11050,11047,11570,11915,12338,12582,12830,12658,12561,12278,12049,11778,11259
구리시,계,45-49세,15159,14410,13920,13835,14093,14283,14290,14033,13280,12498,11698,11186,10845,10944,10954,11456,11780,12193,12411,12653,12490
구리시,계,50-54세,17695,17658,16903,16166,15273,14457,13850,13484,13521,13851,14093,14147,13922,13220,12499,11753,11268,10957,11073,11084,11573
구리시,계,55-59세,16160,16036,16739,16738,16757,16970,16838,16220,15694,14960,14280,13758,13424,13493,13842,14102,14181,13982,13311,12629,11915
구리시,계,60-64세,15542,16168,15977,15851,15408,15155,15040,15703,15765,15909,16214,16156,15671,15259,14605,13994,13529,13223,13313,13673,13938
구리시,계,65-69세,10370,11082,12152,12739,13786,14221,14677,14473,14443,14080,13934,13884,14530,14611,14817,15152,15142,14761,14433,13842,13300
구리시,계,70-74세,6715,6930,7296,8143,8910,9483,10107,11022,11574,12562,12939,13359,13179,13176,12855,12773,12759,13379,13471,13716,14063
구리시,계,75-79세,5100,5278,5425,5567,5753,5976,6212,6530,7324,8020,8562,9151,9976,10476,11374,11692,12072,11916,11936,11662,11619
구리시,계,80-84세,3674,3939,4018,4062,3992,4145,4318,4463,4641,4829,5055,5283,5567,6251,6831,7311,7840,8547,8993,9781,10036
구리시,계,85-89세,1771,1926,2104,2227,2381,2590,2784,2842,2878,2831,2980,3131,3254,3407,3545,3737,3918,4142,4675,5108,5493
구리시,계,90-94세,585,629,706,782,845,919,1002,1110,1187,1275,1401,1506,1539,1558,1527,1638,1744,1817,1912,1980,2111
구리시,계,95세이상,133,144,163,190,202,232,252,286,322,351,389,423,470,504,542,599,646,667,679,677,742
남양주시,계,계,718352,717623,718655,721947,725539,729438,734627,740125,745088,749523,753445,756890,759834,762287,764266,765812,766875,767418,767479,767118,766329
남양주시,계,0 - 4세,23778,21504,19487,18050,17073,16550,16560,17084,17924,18902,19806,20603,21286,21852,22309,22669,22895,22937,22816,22561,22196
남양주시,계,5 - 9세,36764,34253,31699,29037,26104,24049,22397,20953,19752,18915,18480,18520,19030,19898,20900,21828,22633,23325,23891,24343,24690
남양주시,계,10 - 14세,40126,39823,39333,38875,37998,36151,33979,31953,29565,26808,24844,23174,21659,20392,19503,19028,19044,19535,20384,21377,22290
남양주시,계,15 - 19세,34482,36485,37328,38168,39483,39878,39630,39278,38942,38159,36403,34304,32313,29905,27132,25179,23478,21938,20658,19752,19259
남양주시,계,20-24세,38341,35717,34778,33749,32728,33334,34862,35316,35853,36900,37172,36914,36558,36261,35550,33931,32041,30232,28004,25502,23782
남양주시,계,25-29세,42701,42087,41193,40329,39303,37720,35807,34983,33684,32320,32455,33291,33177,33392,34165,34307,34054,33716,33512,32912,31477
남양주시,계,30-34세,40023,41242,42453,43757,44813,44921,44917,44368,43813,42932,41336,39270,38124,36306,34447,34058,34381,33966,34034,34690,34812
남양주시,계,35-39세,48816,45219,43224,42881,43248,44991,47210,49411,51274,52693,52947,52707,51886,51143,50068,48202,45813,44261,41936,39588,38788
남양주시,계,40-44세,65035,64481,62560,58825,55078,51483,49095,48339,48734,49620,51727,54090,56164,57825,59080,59130,58654,57649,56767,55555,53445
남양주시,계,45-49세,64129,62495,61419,62519,64106,65464,65714,64583,61362,58039,54749,52409,51577,51914,52706,54722,57023,58982,60499,61633,61565
남양주시,계,50-54세,65581,67376,67519,67423,66007,64451,63178,62236,63340,64985,66476,66831,65777,62636,59401,56179,53852,53002,53313,54049,55992
남양주시,계,55-59세,55520,55669,58748,60643,63020,65587,67596,67799,67452,65825,64111,62669,61612,62630,64208,65681,66073,65082,62043,58953,55860
남양주시,계,60-64세,51916,53311,53774,54182,54229,55174,55602,58569,60315,62504,64869,66559,66478,65905,64108,62298,60797,59693,60650,62154,63600
남양주시,계,65-69세,38503,41506,44432,46717,50195,51634,53455,54044,54341,54212,54942,55196,57947,59508,61501,63642,65090,64842,64136,62270,60434
남양주시,계,70-74세,26941,27833,29293,32467,35593,38034,41211,44260,46676,50191,51658,53405,53829,53921,53599,54128,54279,56882,58346,60211,62209
남양주시,계,75-79세,20255,21200,22402,23544,24550,25608,26655,28164,31238,34269,36693,39719,42614,44983,48347,49712,51345,51650,51650,51279,51704
남양주시,계,80-84세,14775,15961,16510,17047,17041,17852,18764,19812,20848,21706,22717,23696,25067,27845,30514,32727,35420,38014,40241,43303,44517
남양주시,계,85-89세,7284,7843,8591,9370,10092,11168,12104,12475,12844,12813,13503,14263,15067,15889,16512,17391,18231,19344,21590,23648,25441
남양주시,계,90-94세,2658,2843,3042,3400,3875,4255,4653,5131,5589,5999,6639,7182,7370,7571,7510,7992,8515,9006,9536,9872,10492
남양주시,계,95세이상,724,775,870,964,1003,1134,1238,1367,1542,1731,1918,2088,2299,2511,2706,3008,3257,3362,3473,3466,3776
오산시,계,계,242331,242184,250595,256825,261699,265363,268199,270003,271709,273302,274788,276145,277367,278449,279407,280236,280929,281440,281789,281977,281998
오산시,계,0 - 4세,8572,7530,7531,7522,7470,7354,7288,7288,7401,7608,7810,7998,8165,8304,8427,8532,8596,8600,8551,8463,8337
오산시,계,5 - 9세,13008,11973,11591,10839,10018,9393,8875,8332,7952,7633,7388,7298,7357,7526,7777,8004,8214,8396,8545,8676,8782
오산시,계,10 - 14세,13428,13480,13722,13866,13600,13122,12356,11663,10745,9834,9166,8635,8119,7756,7450,7231,7165,7243,7429,7691,7926
오산시,계,15 - 19세,11495,11960,12457,12881,13532,13871,14003,13988,13997,13650,13135,12373,11733,10846,9962,9304,8770,8254,7891,7578,7363
오산시,계,20-24세,13508,12879,12687,12375,12165,12296,12769,12990,13202,13691,13911,13959,13902,13912,13596,13123,12420,11839,10994,10155,9521
오산시,계,25-29세,17463,16794,16841,16877,16709,16251,15691,15195,14591,14026,13862,14087,14083,14154,14536,14667,14650,14550,14569,14278,13831
오산시,계,30-34세,18640,18812,20176,21042,21484,21422,21029,20629,20267,19857,19189,18375,17669,16822,15980,15620,15714,15600,15596,15927,16025
오산시,계,35-39세,21484,20178,20546,20964,21424,22153,22960,23408,23716,23846,23637,23186,22827,22443,21999,21227,20265,19432,18438,17441,16989
오산시,계,40-44세,24736,25109,25547,24948,24235,23176,22269,22008,22043,22230,22810,23567,24092,24475,24682,24524,24109,23753,23348,22893,22067
오산시,계,45-49세,21890,21809,22498,23609,24737,25966,26635,26447,25484,24533,23362,22439,22234,22308,22528,23139,23932,24486,24897,25139,25003
오산시,계,50-54세,20657,21421,22253,23041,23141,23273,23255,23257,23986,24844,25873,26402,26194,25258,24340,23216,22351,22180,22275,22513,23139
오산시,계,55-59세,16589,16819,18533,19446,20769,21721,22621,22869,23195,22922,22807,22621,22560,23220,24017,24973,25441,25220,24319,23443,22376
오산시,계,60-64세,14853,15622,16044,16557,16668,17163,17539,18824,19444,20507,21266,22016,22179,22386,22012,21818,21572,21463,22071,22803,23683
오산시,계,65-69세,9637,10667,11854,12928,14306,15115,15961,16180,16483,16427,16810,17092,18282,18846,19842,20535,21219,21317,21444,21018,20785
오산시,계,70-74세,6213,6492,6961,7816,8711,9500,10567,11661,12664,13946,14657,15428,15609,15869,15795,16149,16396,17512,18037,18966,19602
오산시,계,75-79세,4618,4683,4996,5288,5637,5975,6286,6739,7541,8386,9142,10131,11147,12090,13276,13924,14638,14798,15032,14957,15280
오산시,계,80-84세,3277,3546,3665,3864,3844,4015,4175,4437,4703,4996,5303,5583,5987,6704,7451,8125,8980,9857,10706,11743,12286
오산시,계,85-89세,1581,1711,1901,2051,2209,2457,2666,2719,2826,2781,2920,3066,3270,3484,3685,3921,4139,4448,4999,5558,6066
오산시,계,90-94세,543,556,631,728,843,916,1008,1090,1153,1227,1351,1461,1493,1548,1517,1615,1717,1833,1960,2056,2200
오산시,계,95세이상,139,143,161,183,197,224,246,279,316,358,389,428,465,498,535,589,641,659,688,679,737
시흥시,계,계,556572,565329,566043,566608,568209,570640,575773,581413,586418,590785,594583,597853,600594,602824,604547,605838,606626,606896,606713,606085,605036
시흥시,계,0 - 4세,21188,19908,18534,17436,16595,16169,16091,16404,16940,17559,18100,18560,18946,19264,19521,19723,19829,19801,19657,19424,19108
시흥시,계,5 - 9세,27789,27074,26028,24182,22352,20745,19607,18572,17752,17096,16809,16774,17091,17656,18308,18883,19367,19777,20112,20379,20588
시흥시,계,10 - 14세,26649,27035,26822,27231,27224,26665,25819,25116,23569,21979,20536,19419,18339,17492,16813,16519,16482,16801,17360,18007,18568
시흥시,계,15 - 19세,24122,25195,25242,25526,26099,26779,26912,26906,27435,27456,26899,25989,25190,23564,21939,20469,19343,18255,17399,16720,16425
시흥시,계,20-24세,32093,30261,28633,26965,25813,25688,26387,26636,26932,27541,28170,28123,27999,28382,28187,27458,26429,25469,23771,22164,20718
시흥시,계,25-29세,40085,39535,37688,36470,35167,33445,31901,31108,29690,28495,28132,28482,28362,28396,28871,29327,29088,28890,29148,28759,27913
시흥시,계,30-34세,42802,44332,44308,43858,43476,42613,42109,41236,40885,40007,38497,36729,35490,33597,31904,31160,31264,30921,30840,31302,31665
시흥시,계,35-39세,48185,47139,45838,45262,44847,45438,46627,47729,48446,48958,48615,48004,46934,46358,45249,43499,41411,39830,37585,35525,34555
시흥시,계,40-44세,53039,54765,54508,52578,50791,48312,46792,46322,46607,46913,48134,49594,50724,51438,51961,51573,50854,49713,49045,47844,45967
시흥시,계,45-49세,48703,48319,47880,49038,50700,52890,54136,54275,52753,51232,48988,47476,46920,47168,47463,48699,50182,51301,52021,52556,52156
시흥시,계,50-54세,52176,53185,52377,51728,50380,49318,48646,48331,49590,51333,53535,54615,54567,52892,51230,48920,47375,46774,47009,47297,48537
시흥시,계,55-59세,46008,46350,49061,49826,51169,52012,52914,52359,51935,50647,49560,48700,48160,49232,50809,52811,53698,53529,51765,50037,47733
시흥시,계,60-64세,37498,40593,42118,43201,43691,44724,44722,47309,48138,49570,50514,51334,50689,50150,48718,47517,46550,45915,46872,48311,50125
시흥시,계,65-69세,22158,25007,27894,30645,33838,35810,38516,39615,40552,40895,41787,41658,44040,44707,46035,46896,47640,46969,46407,44961,43762
시흥시,계,70-74세,12926,13957,15167,17105,19240,21293,23783,26505,29141,32139,33939,36269,37015,37675,37803,38497,38317,40548,41115,42373,43169
시흥시,계,75-79세,8904,9396,10033,10926,11615,12476,13382,14496,16325,18336,20270,22501,24912,27245,29886,31403,33401,33919,34419,34444,35013
시흥시,계,80-84세,6993,7490,7616,7773,7795,8137,8590,9207,10017,10626,11409,12182,13125,14739,16490,18172,20074,22124,24135,26379,27630
시흥시,계,85-89세,3590,3984,4317,4651,4968,5409,5843,5980,6105,6108,6406,6802,7272,7885,8297,8900,9502,10213,11500,12834,14114
시흥시,계,90-94세,1312,1418,1543,1731,1930,2141,2355,2592,2804,2999,3289,3556,3626,3693,3678,3884,4164,4447,4810,5024,5404
시흥시,계,95세이상,352,386,436,476,519,576,641,715,802,896,994,1086,1193,1291,1385,1528,1656,1700,1743,1745,1886
군포시,계,계,268218,265657,261388,258411,255958,253969,252788,251917,251109,250309,249521,248750,247996,247237,246484,245723,244942,244125,243273,242362,241410
군포시,계,0 - 4세,7494,6836,5948,5484,5198,5020,4968,5058,5235,5435,5614,5764,5884,5973,6038,6083,6093,6055,5985,5890,5777
군포시,계,5 - 9세,10416,9513,8477,7457,6502,5800,5327,4907,4621,4441,4316,4276,4361,4518,4696,4853,4989,5095,5178,5236,5280
군포시,계,10 - 14세,11870,11456,10958,10541,9892,9200,8388,7669,6859,6082,5509,5109,4727,4465,4294,4175,4139,4219,4372,4547,4701
군포시,계,15 - 19세,12020,12039,11807,11619,11623,11326,10923,10564,10275,9750,9173,8454,7812,7059,6326,5774,5378,4997,4733,4547,4413
군포시,계,20-24세,15588,14442,13582,12714,11875,11724,11800,11647,11533,11604,11413,11117,10850,10657,10234,9747,9098,8522,7812,7100,6559
군포시,계,25-29세,19312,18494,17812,17252,16691,15903,15095,14467,13703,12901,12737,12740,12559,12461,12582,12489,12299,12114,12016,11678,11244
군포시,계,30-34세,19498,19906,19497,19465,19396,18994,18772,18536,18245,17871,17148,16296,15610,14762,13896,13658,13604,13432,13353,13514,13504
군포시,계,35-39세,18438,17783,16961,16785,16821,17203,17679,17954,18265,18438,18242,18050,17745,17435,17061,16338,15517,14861,14035,13207,12975
군포시,계,40-44세,20284,19956,19266,18176,17189,16312,15673,15449,15466,15626,16079,16560,16840,17141,17296,17118,16930,16621,16335,15986,15302
군포시,계,45-49세,21969,20598,19412,19095,19125,19010,18893,18584,17739,16946,16187,15597,15395,15432,15596,16039,16526,16824,17133,17288,17129
군포시,계,50-54세,25030,25218,24578,23654,22230,21178,19969,19018,18902,19084,19137,19153,18915,18118,17361,16607,16009,15813,15863,16034,16480
군포시,계,55-59세,23112,22604,23469,23486,23884,24105,24254,23665,22908,21660,20752,19667,18845,18817,19064,19208,19308,19113,18344,17608,16861
군포시,계,60-64세,22950,23745,23453,22982,22216,22046,21611,22525,22643,23135,23435,23617,23068,22387,21236,20405,19408,18684,18725,19029,19243
군포시,계,65-69세,14692,16316,17910,19347,20964,21560,22297,22026,21683,21047,20972,20626,21560,21693,22210,22530,22725,22223,21615,20553,19795
군포시,계,70-74세,8924,9382,10142,11353,12656,13796,15255,16730,18092,19623,20203,20918,20678,20407,19856,19839,19565,20496,20644,21180,21513
군포시,계,75-79세,6755,6972,7291,7728,8078,8392,8817,9503,10665,11911,12997,14355,15719,16985,18408,18952,19646,19445,19247,18772,18796
군포시,계,80-84세,5276,5544,5596,5723,5728,6000,6232,6510,6915,7229,7555,7963,8578,9624,10734,11714,12916,14126,15274,16552,17043
군포시,계,85-89세,3162,3325,3485,3642,3789,4091,4360,4434,4521,4508,4746,4949,5192,5534,5778,6081,6438,6935,7802,8695,9493
군포시,계,90-94세,1143,1206,1380,1502,1675,1823,1944,2061,2172,2276,2492,2669,2716,2767,2754,2936,3092,3260,3489,3632,3862
군포시,계,95세이상,285,322,364,406,426,486,531,610,667,742,814,870,942,1002,1064,1177,1262,1290,1318,1314,1440
의왕시,계,계,157900,154848,153169,153241,153217,153158,153302,153423,153552,153685,153811,153904,153953,153959,153908,153801,153622,153361,153008,152588,152093
의왕시,계,0 - 4세,5086,4730,4751,4768,4606,4450,4354,4354,4466,4623,4771,4899,5007,5091,5152,5198,5216,5194,5143,5069,4978
의왕시,계,5 - 9세,6867,6450,6021,5638,5409,5165,5085,4895,4718,4453,4283,4202,4245,4381,4550,4706,4836,4946,5032,5094,5141
의왕시,계,10 - 14세,6605,6463,6208,6229,6122,6046,5756,5544,5187,4954,4687,4580,4372,4198,3958,3825,3771,3825,3956,4118,4261
의왕시,계,15 - 19세,7146,7059,6733,6516,6424,6381,6276,6198,6278,6209,6142,5847,5628,5258,4986,4682,4543,4309,4125,3882,3757
의왕시,계,20-24세,9474,8553,7914,7384,6962,6840,6922,6887,6803,6832,6865,6781,6722,6796,6698,6581,6246,6001,5593,5279,4932
의왕시,계,25-29세,11337,10694,10295,10025,9670,9066,8544,8204,7787,7402,7279,7329,7255,7185,7264,7320,7235,7182,7243,7117,6961
의왕시,계,30-34세,11014,10960,11781,12173,12426,12269,11992,11565,11319,10996,10464,9953,9552,9039,8543,8341,8348,8243,8182,8296,8365
의왕시,계,35-39세,10770,10286,10634,11200,11693,12283,12826,13129,13171,13252,13028,12766,12429,12227,11921,11393,10854,10399,9831,9276,9049
의왕시,계,40-44세,11308,11360,11329,11220,10956,10739,10620,10746,11012,11267,11699,12122,12392,12457,12574,12385,12175,11887,11713,11431,10933
의왕시,계,45-49세,11665,10851,10066,10068,10345,10642,10907,11035,10845,10534,10277,10087,10154,10352,10548,10924,11304,11549,11629,11775,11610
의왕시,계,50-54세,14446,14088,13176,12502,11743,11094,10572,10203,10329,10656,10988,11251,11335,11091,10740,10441,10195,10217,10370,10532,10888
