시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
성주군,계,75-79세,2289,2315,2471,2670,2963,3161,3297,3324,3546,3696,3808,3930,4285,4585,5025,5180,5391,5298,5185,4995,4969
성주군,계,80-84세,2152,2236,2188,2093,1902,1903,1947,2102,2278,2516,2691,2808,2845,3052,3196,3313,3428,3747,4024,4420,4557
성주군,계,85-89세,1331,1358,1404,1413,1415,1502,1577,1565,1508,1384,1410,1467,1594,1726,1887,2026,2119,2156,2331,2450,2566
성주군,계,90-94세,445,502,545,610,676,692,714,753,771,784,840,892,891,861,788,822,869,956,1030,1113,1205
성주군,계,95세이상,108,116,124,139,147,167,187,208,237,262,273,284,303,318,331,358,381,383,373,348,375
칠곡군,계,계,113678,112614,110518,108933,107717,106799,106112,105624,105138,104647,104165,103677,103210,102735,102262,101797,101319,100844,100373,99892,99406
칠곡군,계,0 - 4세,2920,2520,2085,1825,1701,1640,1604,1614,1631,1661,1688,1711,1732,1747,1756,1759,1757,1745,1724,1698,1666
칠곡군,계,5 - 9세,5263,4794,4292,3729,3125,2617,2276,2009,1837,1758,1715,1690,1703,1723,1762,1795,1821,1843,1856,1862,1865
칠곡군,계,10 - 14세,5760,5643,5434,5273,5039,4726,4302,3946,3487,2981,2556,2259,2018,1861,1783,1737,1712,1725,1751,1795,1833
칠곡군,계,15 - 19세,4953,5284,5327,5254,5298,5301,5199,5066,4966,4780,4510,4136,3827,3406,2948,2577,2320,2099,1955,1880,1833
칠곡군,계,20-24세,5512,4759,4504,4261,4122,4161,4424,4361,4327,4400,4410,4346,4253,4189,4058,3853,3575,3347,3010,2675,2416
칠곡군,계,25-29세,6286,5989,5570,5268,4959,4581,4250,4125,3958,3767,3730,3836,3692,3700,3767,3778,3736,3680,3674,3578,3432
칠곡군,계,30-34세,6399,6385,6026,5770,5578,5397,5127,5032,4953,4813,4559,4307,4165,3916,3677,3620,3663,3522,3560,3612,3624
칠곡군,계,35-39세,8155,7581,6898,6450,6062,5803,5792,5757,5746,5729,5637,5435,5351,5247,5106,4850,4600,4428,4135,3882,3803
칠곡군,계,40-44세,10204,10129,9657,9033,8326,7706,7108,6728,6490,6269,6160,6249,6265,6294,6300,6213,6020,5923,5794,5642,5376
칠곡군,계,45-49세,10442,10185,9819,9640,9741,9889,9799,9551,9035,8431,7884,7343,7025,6853,6689,6640,6777,6826,6876,6901,6811
칠곡군,계,50-54세,10653,10902,10977,10914,10628,10302,10010,9683,9598,9763,9951,9906,9696,9199,8627,8102,7586,7302,7166,7039,7036
칠곡군,계,55-59세,9314,9496,10041,10337,10599,10814,11000,11015,10918,10620,10295,10004,9687,9638,9827,10023,10002,9816,9332,8779,8272
칠곡군,계,60-64세,8639,9044,9195,9283,9244,9456,9587,10093,10366,10609,10807,10967,10938,10803,10488,10163,9872,9569,9556,9764,9966
칠곡군,계,65-69세,6096,6562,6975,7520,8296,8620,9038,9191,9235,9163,9343,9444,9921,10170,10390,10569,10705,10659,10506,10189,9870
칠곡군,계,70-74세,4364,4506,4595,4978,5431,5838,6292,6746,7297,8042,8349,8753,8882,8908,8827,8985,9072,9523,9756,9967,10141
칠곡군,계,75-79세,3237,3184,3400,3606,3843,4027,4191,4329,4710,5154,5552,5975,6407,6938,7643,7930,8311,8421,8447,8377,8521
칠곡군,계,80-84세,3002,3119,3039,2907,2725,2708,2703,2919,3109,3311,3494,3659,3803,4157,4549,4914,5285,5674,6163,6788,7049
칠곡군,계,85-89세,1762,1765,1847,1927,1947,2086,2217,2179,2099,1972,1988,2018,2190,2335,2478,2633,2775,2902,3189,3497,3787
칠곡군,계,90-94세,585,615,665,777,862,914,952,1013,1068,1084,1173,1253,1238,1203,1126,1154,1193,1304,1394,1469,1577
칠곡군,계,95세이상,132,152,172,181,191,213,241,267,308,340,364,386,417,448,461,502,537,536,529,498,528
예천군,계,계,54200,54465,54124,53877,53744,53712,53768,53872,53919,53920,53898,53844,53775,53688,53575,53454,53320,53171,53008,52834,52652
예천군,계,0 - 4세,1778,1744,1645,1523,1457,1442,1436,1441,1464,1490,1513,1526,1536,1542,1543,1540,1530,1514,1492,1463,1430
예천군,계,5 - 9세,2475,2304,2211,2104,1915,1803,1700,1609,1505,1452,1438,1427,1432,1460,1490,1520,1539,1555,1565,1570,1569
예천군,계,10 - 14세,2492,2563,2523,2509,2503,2384,2242,2147,2039,1853,1741,1635,1544,1443,1393,1380,1365,1376,1407,1443,1473
예천군,계,15 - 19세,1798,1969,2071,2117,2211,2297,2339,2297,2300,2290,2174,2048,1957,1842,1668,1570,1474,1389,1298,1260,1248
예천군,계,20-24세,1683,1522,1572,1558,1487,1483,1579,1662,1682,1747,1782,1788,1746,1754,1736,1629,1537,1467,1373,1247,1173
예천군,계,25-29세,1994,2039,1852,1754,1737,1677,1620,1625,1564,1464,1437,1470,1464,1439,1474,1486,1479,1443,1463,1430,1351
예천군,계,30-34세,2415,2501,2478,2399,2399,2398,2371,2286,2293,2284,2198,2106,2052,1932,1796,1749,1756,1721,1694,1733,1741
예천군,계,35-39세,2811,2759,2747,2811,2784,2745,2776,2819,2801,2851,2858,2818,2733,2726,2688,2566,2445,2365,2216,2066,2014
예천군,계,40-44세,3660,3650,3544,3311,3161,3008,2931,2881,2927,2898,2887,2949,3003,2996,3052,3047,3004,2922,2903,2848,2718
예천군,계,45-49세,3499,3500,3391,3451,3454,3555,3536,3492,3319,3194,3041,2949,2881,2919,2888,2897,2970,3024,3027,3088,3075
예천군,계,50-54세,3558,3603,3658,3586,3542,3518,3440,3355,3424,3437,3548,3533,3491,3319,3190,3026,2921,2847,2879,2847,2867
예천군,계,55-59세,4003,3851,3814,3786,3791,3772,3866,3928,3857,3801,3747,3643,3534,3579,3593,3700,3688,3655,3481,3338,3163
예천군,계,60-64세,4980,5016,4887,4700,4501,4408,4264,4336,4363,4403,4419,4513,4541,4438,4349,4257,4121,3987,4013,4030,4145
예천군,계,65-69세,4602,4730,4887,5066,5269,5300,5367,5318,5151,4963,4880,4752,4847,4896,4948,4969,5056,5062,4940,4827,4706
예천군,계,70-74세,3671,3808,3866,4099,4452,4611,4734,4949,5147,5378,5438,5525,5482,5325,5148,5072,4960,5071,5135,5191,5219
예천군,계,75-79세,2939,2797,2843,3019,3244,3409,3552,3635,3873,4218,4382,4516,4733,4944,5182,5264,5361,5325,5189,5033,4973
예천군,계,80-84세,3125,3227,3076,2866,2539,2457,2379,2461,2634,2821,2986,3130,3211,3439,3748,3911,4049,4255,4467,4704,4799
예천군,계,85-89세,1991,2101,2152,2162,2117,2177,2290,2194,2073,1844,1821,1805,1894,2039,2164,2302,2429,2504,2704,2948,3099
예천군,계,90-94세,576,623,730,865,978,1041,1096,1140,1158,1149,1199,1279,1229,1169,1031,1047,1073,1139,1231,1291,1385
예천군,계,95세이상,150,158,177,191,203,227,250,297,345,383,409,432,465,487,494,522,563,550,531,477,504
봉화군,계,계,28965,28637,28159,27840,27573,27358,27184,27056,26912,26757,26617,26472,26340,26217,26080,25951,25833,25699,25569,25436,25295
봉화군,계,0 - 4세,451,410,361,315,294,284,275,275,274,276,278,280,282,283,281,282,279,277,274,268,260
봉화군,계,5 - 9세,644,583,512,440,380,327,292,274,248,239,234,226,228,229,233,236,241,242,244,243,245
봉화군,계,10 - 14세,799,768,744,717,644,584,525,480,434,388,347,318,293,269,260,251,241,243,243,249,253
봉화군,계,15 - 19세,826,927,896,946,956,951,911,878,841,775,724,669,622,568,514,463,426,396,366,352,339
봉화군,계,20-24세,664,549,593,574,590,608,690,658,694,682,689,654,632,606,570,545,511,479,436,397,363
봉화군,계,25-29세,799,734,684,616,598,565,533,554,509,505,490,524,483,517,494,508,483,479,471,459,446
봉화군,계,30-34세,759,752,723,709,704,690,659,634,618,617,580,550,550,495,486,462,487,448,480,455,474
봉화군,계,35-39세,925,865,795,773,757,727,726,731,736,740,734,712,691,678,674,636,609,592,537,523,495
봉화군,계,40-44세,1238,1167,1139,1033,940,881,829,780,780,780,771,784,796,799,804,798,782,763,749,739,698
봉화군,계,45-49세,1565,1499,1367,1328,1290,1288,1228,1213,1118,1039,981,926,884,888,891,884,905,917,923,933,927
봉화군,계,50-54세,2190,2085,1971,1862,1754,1647,1595,1491,1477,1456,1468,1426,1416,1319,1240,1177,1112,1068,1070,1074,1072
봉화군,계,55-59세,2906,2742,2759,2685,2585,2529,2438,2359,2256,2150,2041,1975,1859,1841,1823,1850,1820,1814,1710,1618,1534
봉화군,계,60-64세,3755,3815,3657,3455,3304,3203,3076,3152,3117,3052,3020,2951,2878,2776,2663,2539,2455,2331,2311,2305,2346
봉화군,계,65-69세,3097,3300,3447,3656,3821,3924,3985,3856,3672,3533,3442,3332,3422,3408,3365,3349,3299,3226,3120,3003,2870
봉화군,계,70-74세,2533,2529,2556,2719,2950,3010,3224,3391,3590,3755,3859,3919,3804,3639,3510,3429,3336,3437,3437,3408,3403
봉화군,계,75-79세,2029,1958,1957,2032,2194,2273,2274,2337,2499,2723,2791,2994,3151,3350,3518,3618,3681,3578,3435,3327,3262
봉화군,계,80-84세,2041,2120,2082,1941,1694,1662,1622,1655,1740,1874,1952,1968,2032,2186,2386,2453,2637,2781,2968,3128,3223
봉화군,계,85-89세,1211,1267,1300,1347,1375,1415,1469,1452,1364,1194,1197,1193,1237,1308,1398,1465,1489,1550,1680,1834,1894
봉화군,계,90-94세,416,454,497,558,593,626,656,691,722,739,766,804,797,755,658,679,692,731,780,822,870
봉화군,계,95세이상,117,113,119,134,150,164,177,195,223,240,253,267,283,303,312,327,348,347,335,299,321
울진군,계,계,46066,45750,45617,45412,45200,44962,44706,44446,44183,43927,43674,43432,43197,42962,42725,42504,42275,42053,41830,41590,41344
울진군,계,0 - 4세,1097,1021,959,888,835,812,802,811,825,840,852,858,861,863,864,864,858,852,842,827,810
울진군,계,5 - 9세,1433,1367,1260,1151,1050,972,907,846,786,746,726,721,730,744,760,773,781,787,791,793,793
울진군,계,10 - 14세,1616,1541,1503,1526,1497,1415,1331,1243,1128,1023,945,876,815,761,722,702,696,702,716,732,748
울진군,계,15 - 19세,1646,1809,1754,1609,1523,1523,1492,1489,1514,1481,1402,1323,1235,1125,1023,946,881,824,770,736,717
울진군,계,20-24세,1390,1049,1171,1320,1393,1402,1476,1381,1315,1296,1324,1297,1298,1314,1281,1212,1146,1071,987,912,846
울진군,계,25-29세,2221,2195,2157,1939,1810,1669,1506,1525,1515,1451,1410,1446,1354,1342,1347,1374,1346,1351,1360,1321,1269
울진군,계,30-34세,2349,2377,2386,2392,2403,2340,2299,2190,2051,1982,1851,1715,1710,1622,1523,1481,1506,1425,1439,1449,1472
울진군,계,35-39세,2248,2195,2180,2207,2166,2192,2156,2163,2182,2195,2145,2113,2025,1936,1895,1774,1661,1639,1525,1432,1397
울진군,계,40-44세,2838,2826,2718,2554,2394,2230,2108,2075,2089,2061,2101,2087,2118,2138,2151,2108,2080,2003,1932,1896,1780
울진군,계,45-49세,3108,3020,2911,2835,2856,2915,2922,2828,2670,2507,2337,2211,2173,2184,2165,2213,2213,2261,2281,2296,2258
울진군,계,50-54세,3837,3895,3752,3729,3560,3429,3291,3167,3081,3112,3172,3182,3096,2945,2773,2593,2456,2410,2418,2399,2455
울진군,계,55-59세,4063,3887,4052,4062,4129,4167,4220,4083,4031,3825,3676,3528,3399,3327,3376,3449,3465,3385,3233,3055,2867
울진군,계,60-64세,4661,4772,4710,4551,4334,4261,4122,4301,4310,4374,4413,4463,4331,4272,4058,3905,3750,3626,3565,3628,3709
울진군,계,65-69세,3822,4009,4155,4416,4717,4739,4863,4814,4656,4451,4388,4267,4458,4469,4541,4591,4640,4508,4449,4229,4071
울진군,계,70-74세,2871,2867,2920,3133,3476,3755,3940,4088,4338,4619,4640,4768,4719,4574,4387,4336,4234,4431,4457,4536,4582
울진군,계,75-79세,2462,2358,2453,2451,2508,2581,2616,2694,2903,3218,3475,3646,3791,4041,4311,4342,4475,4430,4301,4148,4106
울진군,계,80-84세,2373,2437,2298,2270,2074,1997,1947,2043,2051,2103,2169,2225,2303,2492,2766,2991,3140,3278,3511,3754,3792
울진군,계,85-89세,1385,1459,1580,1600,1609,1614,1695,1609,1605,1469,1432,1409,1498,1514,1551,1610,1672,1743,1905,2116,2286
울진군,계,90-94세,531,535,557,621,684,742,792,865,869,883,895,958,915,918,837,828,831,897,913,930,977
울진군,계,95세이상,115,131,141,158,182,207,221,231,264,291,321,339,368,381,394,412,444,430,435,401,409
울릉군,계,계,8338,8464,8613,8725,8797,8821,8836,8807,8778,8761,8742,8728,8710,8694,8669,8651,8621,8586,8556,8520,8476
울릉군,계,0 - 4세,160,143,128,120,118,113,111,109,109,113,117,120,121,124,124,123,124,122,121,119,117
울릉군,계,5 - 9세,208,186,161,145,127,125,115,105,102,99,93,92,92,94,96,98,100,100,101,101,103
울릉군,계,10 - 14세,223,218,234,226,223,186,174,154,141,123,124,112,104,99,95,89,89,90,91,92,94
울릉군,계,15 - 19세,164,193,201,217,223,231,222,235,220,221,195,187,167,158,139,135,119,112,105,103,96
울릉군,계,20-24세,250,198,213,218,204,223,251,251,254,254,260,257,269,257,258,233,226,207,194,173,167
울릉군,계,25-29세,446,439,438,415,421,394,354,339,325,300,310,312,300,305,302,311,309,312,299,303,281
울릉군,계,30-34세,392,430,435,438,431,430,436,410,394,390,358,337,328,306,286,286,282,279,279,279,289
울릉군,계,35-39세,435,421,409,425,436,433,436,444,440,440,441,435,415,407,400,374,357,346,323,302,299
울릉군,계,40-44세,547,558,551,540,510,482,467,445,448,444,442,451,465,463,470,467,459,441,437,426,400
울릉군,계,45-49세,615,616,595,575,585,603,595,594,573,540,514,490,471,474,470,476,489,505,506,518,513
울릉군,계,50-54세,812,850,862,858,826,772,731,694,677,688,703,701,699,671,628,598,567,546,553,551,562
울릉군,계,55-59세,885,856,922,934,929,958,962,930,909,873,823,789,756,749,766,781,780,774,740,695,663
울릉군,계,60-64세,975,1026,988,1001,1004,992,968,1009,991,974,989,984,961,942,908,866,839,806,803,823,836
울릉군,계,65-69세,721,774,847,919,991,1015,1045,994,992,974,957,936,976,967,957,978,973,957,937,905,866
울릉군,계,70-74세,560,552,588,639,666,704,771,838,891,952,965,990,949,947,930,917,903,941,936,930,952
울릉군,계,75-79세,429,452,461,446,478,496,502,537,586,611,646,700,759,807,863,880,905,871,878,863,852
울릉군,계,80-84세,290,309,323,326,323,339,358,366,355,390,406,418,448,488,510,543,591,643,686,738,752
울릉군,계,85-89세,164,171,173,183,189,200,204,213,217,217,233,249,254,252,284,296,301,320,349,363,386
울릉군,계,90-94세,53,63,69,84,92,100,105,106,116,115,119,121,125,129,128,143,149,150,155,174,179
울릉군,계,95세이상,9,9,15,16,21,25,29,34,38,43,47,47,51,55,55,57,59,64,63,62,69
